1	55	1	32
1	48	1	28
1	43	1	25
1	43	1	25
1	43	1	25
1	40	1	23
1	40	1	23
1	45	1	26
1	48	1	28
1	43	1	25
1	45	1	26
1	45	1	26
1	50	1	29
1	57	1	33
1	66	1	39
1	77	1	45
1	85	1	50
1	87	1	51
1	89	1	52
1	89	1	52
1	87	1	51
1	96	1	56
1	98	1	57
